index,date,federal_state_id,federal_state_name,professional_area_ID,professional_area,number_of_unemployed,number_of_job _seekers,reported_open_positions,reported_open_positions_moving_annual_total
10391,15/01/2019,,Baden-Württemberg,63302,Gastronomieservice (o.S.) - Fachkraft,"2,206","3,688","1,793","4,891"
10392,15/01/2019,,Baden-Württemberg,63303,Gastronomieservice (o.S.) - Spezialist,24,36,34,65
10393,15/01/2019,,Baden-Württemberg,6331,Berufe in der Systemgastronomie,73,154,123,297
10394,15/01/2019,,Baden-Württemberg,63312,Systemgastronomie - Fachkraft,71,151,123,296
10395,15/01/2019,,Baden-Württemberg,6332,Barkeeper/innen,156,242,67,156
10396,15/01/2019,,Baden-Württemberg,63322,Barkeeper/innen - Fachkraft,156,242,67,156
10397,15/01/2019,,Baden-Württemberg,6338,Berufe in der Gastronomie (s.s.T.),156,245,81,251
10398,15/01/2019,,Baden-Württemberg,63382,Gastronomie (s.s.T.) - Fachkraft,154,243,79,246
10399,15/01/2019,,Baden-Württemberg,6339,Aufsicht und Führung - Gastronomie,225,379,75,212
10400,15/01/2019,,Baden-Württemberg,63393,Aufsicht - Gastronomie,10,17,6,11
10401,15/01/2019,,Baden-Württemberg,63394,Führung - Gastronomie,215,362,69,201
10402,15/01/2019,,Baden-Württemberg,634,"Veranstaltungsservice, -management",221,368,38,218
10403,15/01/2019,,Baden-Württemberg,6340,"Berufe im Veranstaltungsservice,-manag.",221,368,38,218
10404,15/01/2019,,Baden-Württemberg,63402,"Veranstaltungsservice,-manag. -Fachkraft",46,78,20,109
10405,15/01/2019,,Baden-Württemberg,63403,"Veranstaltungsservice,-manag.-Spezialist",131,208,16,88
10406,15/01/2019,,Baden-Württemberg,63404,"Veranstaltungsservice,-manag. - Experte",44,82,* ,21
10407,15/01/2019,,Baden-Württemberg,71,"Berufe Unternehmensführung,-organisation","11,733","19,913","4,244","21,308"
10408,15/01/2019,,Baden-Württemberg,711,Geschäftsführung und Vorstand,465,663,19,65
10409,15/01/2019,,Baden-Württemberg,7110,Geschäftsführer/innen und Vorstände,465,663,19,65
10410,15/01/2019,,Baden-Württemberg,71104,Geschäftsführer und Vorstände - Experte,465,663,19,65
10411,15/01/2019,,Baden-Württemberg,712,"Angeh. gesetzgeb. Körp., Interessenorg.",6,9,4,8
10412,15/01/2019,,Baden-Württemberg,7122,Leit. Bedienstete Interessenorganisation,5,7,- ,* 
10413,15/01/2019,,Baden-Württemberg,71224,Leit. Bedienstete Interessenorga-Experte,5,7,- ,* 
10414,15/01/2019,,Baden-Württemberg,713,Unternehmensorganisation und -strategie,"2,580","4,302","1,226","5,328"
10415,15/01/2019,,Baden-Württemberg,7130,"Berufe kaufm.,techn.Betriebswirtsch.(oS)","1,278","2,210",925,"4,297"
10416,15/01/2019,,Baden-Württemberg,71302,"Kaufm.,techn.Betriebswirt.(oS)-Fachkraft",820,"1,441",622,"3,148"
10417,15/01/2019,,Baden-Württemberg,71303,"Kaufm.,tech.Betriebswirt.(oS)-Spezialist",282,437,154,457
10418,15/01/2019,,Baden-Württemberg,71304,"Kaufm.,tech.Betriebswirtsch.(oS)-Experte",176,332,149,692
10419,15/01/2019,,Baden-Württemberg,7131,"Berufe Unternehmensorganisation,-planung",59,89,14,38
10420,15/01/2019,,Baden-Württemberg,71314,"Unternehmensorganisation,planung-Experte",59,89,14,38
10421,15/01/2019,,Baden-Württemberg,7132,Berufe in der Unternehmensberatung,205,308,16,55
10422,15/01/2019,,Baden-Württemberg,71324,Unternehmensberatung - Experte,205,308,16,55
10423,15/01/2019,,Baden-Württemberg,7138,"Berufe Unternehmensorga.,strategie (ssT)",30,54,5,48
10424,15/01/2019,,Baden-Württemberg,71382,"Unternehmensorg.,strateg.(ssT)-Fachkraft",4,13,* ,17
10425,15/01/2019,,Baden-Württemberg,71384,"Unternehmensorg.,-strategie(ssT)-Experte",26,41,3,28
10426,15/01/2019,,Baden-Württemberg,7139,"Aufsicht,Führung-Unternehmensorg,strateg","1,006","1,635",259,867
10427,15/01/2019,,Baden-Württemberg,71393,"Aufsicht - Unternehmensorg.,-strategie",627,"1,064",214,705
10428,15/01/2019,,Baden-Württemberg,71394,"Führung - Unternehmensorg., -strategie",379,571,45,162
10429,15/01/2019,,Baden-Württemberg,714,Büro und Sekretariat,"7,779","13,408","2,375","12,647"
10430,15/01/2019,,Baden-Württemberg,7140,Büro- und Sekretariatskräfte (o.S.),"7,390","12,675","2,321","12,422"
10431,15/01/2019,,Baden-Württemberg,71402,"Büro-,Sekretariatskräfte(o.S.)-Fachkraft","7,007","12,034","2,253","12,040"
10432,15/01/2019,,Baden-Württemberg,71403,"Büro-,Sekretariatskräfte(oS) -Spezialist",383,641,68,382
10433,15/01/2019,,Baden-Württemberg,7141,"Fremdsprachensekretäre,-korrespondenten",164,263,29,148
10434,15/01/2019,,Baden-Württemberg,71412,"Fremdsprachensekr.,korrespond.-Fachkraft",79,122,18,85
10435,15/01/2019,,Baden-Württemberg,71413,"Fremdsprachensek.,korrespond.-Spezialist",85,141,11,63
10436,15/01/2019,,Baden-Württemberg,7142,Dolmetscher/innen und Übersetzer/innen,193,426,17,51
10437,15/01/2019,,Baden-Württemberg,71423,"Dolmetscher, Übersetzer - Spezialist",7,11,- ,3
10438,15/01/2019,,Baden-Württemberg,71424,"Dolmetscher, Übersetzer - Experte",186,415,17,48
10439,15/01/2019,,Baden-Württemberg,7144,"Kodierer,Korrekturleser,verw.Bürokräfte",6,11,- ,* 
10440,15/01/2019,,Baden-Württemberg,71442,"Kodierer, Korrekturleser - Fachkraft",6,11,- ,* 
10441,15/01/2019,,Baden-Württemberg,7145,"Berufe i.d. Auskunft, Kundeninformation",20,23,6,17
10442,15/01/2019,,Baden-Württemberg,71452,"Auskunft, Kundeninformation - Fachkraft",20,23,6,17
10443,15/01/2019,,Baden-Württemberg,7149,Aufsicht - Büro und Sekretariat,5,7,* ,3
10444,15/01/2019,,Baden-Württemberg,71493,Aufsicht - Büro und Sekretariat,5,7,* ,3
10445,15/01/2019,,Baden-Württemberg,715,Personalwesen und -dienstleistung,903,"1,531",620,"3,260"
10446,15/01/2019,,Baden-Württemberg,7151,"Berufe Personalentwickl.,-sachbearbeit.",378,634,309,"1,698"
10447,15/01/2019,,Baden-Württemberg,71512,"Personalentwick.,sachbearbeit.-Fachkraft",220,381,243,"1,234"
10448,15/01/2019,,Baden-Württemberg,71513,"Personalentwick.,sachbearbeit-Spezialist",61,106,36,289
10449,15/01/2019,,Baden-Württemberg,71514,"Personalentwickl.,-sachbearbeit.-Experte",97,147,30,175
10450,15/01/2019,,Baden-Württemberg,7152,Berufe in der Personaldienstleistung,417,719,301,"1,515"
10451,15/01/2019,,Baden-Württemberg,71522,Personaldienstleistung - Fachkraft,113,179,155,625
10452,15/01/2019,,Baden-Württemberg,71523,Personaldienstleistung - Spezialist,31,53,44,164
10453,15/01/2019,,Baden-Württemberg,71524,Personaldienstleistung - Experte,273,487,102,726
10454,15/01/2019,,Baden-Württemberg,7159,"Führung - Personalwesen, -dienstleistung",108,178,10,47
10455,15/01/2019,,Baden-Württemberg,71594,"Führung - Personalwesen, -dienstleistung",108,178,10,47
10456,15/01/2019,,Baden-Württemberg,72,"Finanzdienstl.Rechnungsw.,Steuerberatung","2,411","4,166","2,113","7,472"
10457,15/01/2019,,Baden-Württemberg,721,Versicherungs- u. Finanzdienstleistungen,868,"1,367",563,"1,361"
10458,15/01/2019,,Baden-Württemberg,7211,Bankkaufleute,357,561,136,568
10459,15/01/2019,,Baden-Württemberg,72112,Bankkaufleute - Fachkraft,286,457,120,496
10460,15/01/2019,,Baden-Württemberg,72113,Bankkaufleute - Spezialist,71,104,16,72
10461,15/01/2019,,Baden-Württemberg,7212,Anlageberater u. sonst. Finanzdienstl.,154,249,49,132
10462,15/01/2019,,Baden-Württemberg,72122,"Anlageberater, Finanzdienstl.-Fachkraft",31,67,17,51
10463,15/01/2019,,Baden-Württemberg,72123,"Anlageberater, Finanzdienstl.-Spezialist",42,72,11,36
10464,15/01/2019,,Baden-Württemberg,72124,"Anlageberater, Finanzdienstl.-Experte",81,110,21,45
10465,15/01/2019,,Baden-Württemberg,7213,Versicherungskaufleute,312,495,377,651
10466,15/01/2019,,Baden-Württemberg,72132,Versicherungskaufleute - Fachkraft,244,378,216,586
10467,15/01/2019,,Baden-Württemberg,72133,Versicherungskaufleute - Spezialist,38,62,16,27
10468,15/01/2019,,Baden-Württemberg,72134,Versicherungskaufleute - Experte,30,55,145,38
10469,15/01/2019,,Baden-Württemberg,7214,Finanzanalysten/innen,16,25,* ,7
10470,15/01/2019,,Baden-Württemberg,72144,Finanzanalysten/innen - Experte,16,25,* ,7
10471,15/01/2019,,Baden-Württemberg,7218,"Berufe Versicherungs,Finanzdienstl.(ssT)",4,5,- ,* 
10472,15/01/2019,,Baden-Württemberg,72183,"Versicher,Finanzdienstl.(ssT)-Spezialist",3,3,- ,* 
10473,15/01/2019,,Baden-Württemberg,7219,"Führung-Versicherung-,Finanzdienstleist.",25,32,- ,* 
10474,15/01/2019,,Baden-Württemberg,72194,"Führung-Versicherung-,Finanzdienstleist.",25,32,- ,* 
10475,15/01/2019,,Baden-Württemberg,722,"Rechnungswesen, Controlling und Revision","1,357","2,457","1,110","4,819"
10476,15/01/2019,,Baden-Württemberg,7221,Berufe in der Buchhaltung,929,"1,746",894,"3,997"
10477,15/01/2019,,Baden-Württemberg,72212,Buchhaltung - Fachkraft,7,15,* ,10
10478,15/01/2019,,Baden-Württemberg,72213,Buchhaltung - Spezialist,866,"1,626",839,"3,808"
10479,15/01/2019,,Baden-Württemberg,72214,Buchhaltung - Experte,56,105,54,179
10480,15/01/2019,,Baden-Württemberg,7222,Berufe in Kostenrechnung und Kalkulation,25,37,41,86
10481,15/01/2019,,Baden-Württemberg,72223,"Kostenrechnung, Kalkulation - Spezialist",21,31,40,81
10482,15/01/2019,,Baden-Württemberg,72224,"Kostenrechnung, Kalkulation - Experte",4,6,* ,5
10483,15/01/2019,,Baden-Württemberg,7223,Berufe im Controlling,273,470,162,656
10484,15/01/2019,,Baden-Württemberg,72233,Controlling - Spezialist,39,82,33,110
10485,15/01/2019,,Baden-Württemberg,72234,Controlling - Experte,234,388,129,546
10486,15/01/2019,,Baden-Württemberg,7224,Berufe in Wirtschaftsprüfung,21,32,3,18
10487,15/01/2019,,Baden-Württemberg,72244,Wirtschaftsprüfung - Experte,21,32,3,18
10488,15/01/2019,,Baden-Württemberg,7229,"Führung-Rechnungsw.,Controlling,Revision",109,172,10,62
10489,15/01/2019,,Baden-Württemberg,72294,"Führung-Rechnungsw.,Controlling,Revision",109,172,10,62
10490,15/01/2019,,Baden-Württemberg,723,Steuerberatung,186,342,440,"1,292"
10491,15/01/2019,,Baden-Württemberg,7230,Berufe in der Steuerberatung,186,342,440,"1,292"
10492,15/01/2019,,Baden-Württemberg,72302,Steuerberatung - Fachkraft,119,240,339,"1,071"
10493,15/01/2019,,Baden-Württemberg,72303,Steuerberatung - Spezialist,30,43,47,100
10494,15/01/2019,,Baden-Württemberg,72304,Steuerberatung - Experte,37,59,54,121
10495,15/01/2019,,Baden-Württemberg,73,Berufe in Recht und Verwaltung,"1,477","2,598","1,464","7,765"
10496,15/01/2019,,Baden-Württemberg,731,"Rechtsberatung, -sprechung und -ordnung",537,945,437,"1,705"
10497,15/01/2019,,Baden-Württemberg,7310,"Rechtsberatung, -sprechung,-ordnung(oS)",206,338,52,281
10498,15/01/2019,,Baden-Württemberg,73104,"Rechtsberatung,-sprechung (oS) - Experte",206,338,52,281
10499,15/01/2019,,Baden-Württemberg,7311,"Assistenz Rechtsanwaltskanzlei,Notariat",188,349,283,"1,098"
10500,15/01/2019,,Baden-Württemberg,73112,"Assistenz Rechtsanwalt.,Notar.-Fachkraft",183,341,282,"1,092"
10501,15/01/2019,,Baden-Württemberg,73113,"Assistenz Rechtsanwalt.,Notar-Spezialist",5,8,* ,6
10502,15/01/2019,,Baden-Württemberg,7313,Rechtsanwälte/-anwältinnen,75,135,65,181
10503,15/01/2019,,Baden-Württemberg,73134,Rechtsanwälte/-anwältinnen - Experte,75,135,65,181
10504,15/01/2019,,Baden-Württemberg,7318,"Rechtsberatung,-sprechung,-ordnung (ssT)",64,115,35,139
10505,15/01/2019,,Baden-Württemberg,73183,"Rechtsber.,sprech.,ordn.(ssT)-Spezialist",15,21,7,49
10506,15/01/2019,,Baden-Württemberg,73184,"Rechtsberat.,sprech.,ordn.(ssT)-Experte",49,94,28,90
10507,15/01/2019,,Baden-Württemberg,732,Verwaltung,731,"1,282",967,"5,664"
10508,15/01/2019,,Baden-Württemberg,7320,Berufe i.d. öffentlichen Verwaltung (oS),314,542,639,"3,997"
10509,15/01/2019,,Baden-Württemberg,73202,Öffentliche Verwaltung(o.S.) - Fachkraft,243,414,382,"2,327"
10510,15/01/2019,,Baden-Württemberg,73203,Öffentliche Verwaltung (o.S.)-Spezialist,47,79,82,639
10511,15/01/2019,,Baden-Württemberg,73204,Öffentliche Verwaltung (o.S.) - Experte,24,49,175,"1,031"
10512,15/01/2019,,Baden-Württemberg,7321,"Berufe Sozialverwaltung, versicherung",86,135,39,239
10513,15/01/2019,,Baden-Württemberg,73212,"Sozialverwaltung,-versicherung-Fachkraft",84,130,34,209
10514,15/01/2019,,Baden-Württemberg,7322,"Verwalt. Berufe Sozial-,Gesundheitswesen",279,491,125,542
10515,15/01/2019,,Baden-Württemberg,73222,"Verw. Sozial-,Gesundheitswes. -Fachkraft",186,329,68,339
10516,15/01/2019,,Baden-Württemberg,73223,"Verw. Sozial-,Gesundheitswes.-Spezialist",93,162,57,203
10517,15/01/2019,,Baden-Württemberg,7323,Berufe in der Steuerverwaltung,4,17,4,36
10518,15/01/2019,,Baden-Württemberg,73233,Steuerverwaltung - Spezialist,4,17,4,35
10519,15/01/2019,,Baden-Württemberg,7325,Berufe in der Justizverwaltung,29,57,32,107
10520,15/01/2019,,Baden-Württemberg,73252,Justizverwaltung - Fachkraft,26,49,32,103
10521,15/01/2019,,Baden-Württemberg,7328,Berufe öffentliche Verwaltung (s.s.T.),16,36,125,708
10522,15/01/2019,,Baden-Württemberg,73282,Öffentliche Verwaltung (ssT) - Fachkraft,12,28,37,175
10523,15/01/2019,,Baden-Württemberg,73283,Öffentliche Verwaltung (ssT) -Spezialist,3,7,80,500
10524,15/01/2019,,Baden-Württemberg,733,Medien-Dokumentations-Informationsdienst,209,371,60,396
10525,15/01/2019,,Baden-Württemberg,7331,Berufe im Archivwesen,36,54,7,61
10526,15/01/2019,,Baden-Württemberg,73312,Archivwesen - Fachkraft,29,42,* ,21
10527,15/01/2019,,Baden-Württemberg,73314,Archivwesen - Experte,7,12,4,35
10528,15/01/2019,,Baden-Württemberg,7332,Berufe im Bibliothekswesen,66,144,31,179
10529,15/01/2019,,Baden-Württemberg,73322,Bibliothekswesen - Fachkraft,46,100,17,90
10530,15/01/2019,,Baden-Württemberg,73324,Bibliothekswesen - Experte,20,44,14,89
10531,15/01/2019,,Baden-Württemberg,7333,"Berufe Dokumentations,Informationsdienst",30,45,8,53
10532,15/01/2019,,Baden-Württemberg,73332,"Dokument.-,Informationsdienst-Fachkraft",24,32,5,37
10533,15/01/2019,,Baden-Württemberg,73334,"Dokumentat.-, Informationsdienst-Experte",6,13,3,15
10534,15/01/2019,,Baden-Württemberg,7334,Berufe i.d. medizinischen Dokumentation,77,128,13,90
10535,15/01/2019,,Baden-Württemberg,73342,Medizinische Dokumentation - Fachkraft,77,128,13,90
10536,15/01/2019,,Baden-Württemberg,81,Medizinische Gesundheitsberufe,"3,885","7,064","5,951","15,664"
10537,15/01/2019,,Baden-Württemberg,811,Arzt- und Praxishilfe,"1,385","2,487","2,008","6,660"
10538,15/01/2019,,Baden-Württemberg,8110,Medizinische Fachangestellte (o.S.),777,"1,417",961,"3,624"
10539,15/01/2019,,Baden-Württemberg,81102,Medizin. Fachangestellte (oS)-Fachkraft,769,"1,398",961,"3,621"
10540,15/01/2019,,Baden-Württemberg,81103,Medizin. Fachangestellte (oS)-Spezialist,8,19,- ,3
10541,15/01/2019,,Baden-Württemberg,8111,Zahnmedizinische Fachangestellte,503,890,948,"2,739"
10542,15/01/2019,,Baden-Württemberg,81112,Zahnmedizin. Fachangestellte - Fachkraft,462,824,865,"2,529"
10543,15/01/2019,,Baden-Württemberg,81113,Zahnmedizin.Fachangestellte - Spezialist,41,66,83,210
10544,15/01/2019,,Baden-Württemberg,8112,Podologen/Podologinnen,16,29,24,41
10545,15/01/2019,,Baden-Württemberg,81122,Podologen/Podologinnen - Fachkraft,16,29,24,41
10546,15/01/2019,,Baden-Württemberg,8114,Tiermedizinische Fachangestellte,51,87,49,173
10547,15/01/2019,,Baden-Württemberg,81142,Tiermedizin. Fachangestellte - Fachkraft,50,86,49,173
10548,15/01/2019,,Baden-Württemberg,8118,Medizinische Fachangestellte (s.s.T.),36,61,26,79
10549,15/01/2019,,Baden-Württemberg,81182,Medizin. Fachangestellte (ssT)-Fachkraft,25,47,25,72
10550,15/01/2019,,Baden-Württemberg,81183,Medizin.Fachangestellte (ssT)-Spezialist,11,14,* ,7
10551,15/01/2019,,Baden-Württemberg,812,Medizinisches Laboratorium,139,272,118,437
10552,15/01/2019,,Baden-Württemberg,8121,Medizinisch-techn.Berufe im Laboratorium,91,182,46,207
10553,15/01/2019,,Baden-Württemberg,81212,Med.-techn. Berufe Laborat. - Fachkraft,78,157,44,200
10554,15/01/2019,,Baden-Württemberg,81213,Med.-techn. Berufe Laborat. - Spezialist,5,9,- ,- 
10555,15/01/2019,,Baden-Württemberg,81214,Med.-techn. Berufe Laborat. - Experte,8,16,* ,7
10556,15/01/2019,,Baden-Württemberg,8122,Medizin-tech. Berufe Funktionsdiagnostik,8,17,7,40
10557,15/01/2019,,Baden-Württemberg,81222,Med.-tech.Berufe Funktionsdiag-Fachkraft,8,16,7,40
10558,15/01/2019,,Baden-Württemberg,8123,Medizinisch-technische Berufe Radiologie,39,70,64,181
10559,15/01/2019,,Baden-Württemberg,81232,Med.-tech.Berufe Radiologie - Fachkraft,30,55,60,167
10560,15/01/2019,,Baden-Württemberg,81234,Med.-techn. Berufe Radiologie - Experte,8,13,4,13
10561,15/01/2019,,Baden-Württemberg,813,"Gesundh.,Krankenpfl.,Rettungsd.Geburtsh.",564,"1,073","1,976","4,366"
10562,15/01/2019,,Baden-Württemberg,8130,"Berufe Gesundheits-, Krankenpflege (o.S)",349,709,"1,604","3,259"
10563,15/01/2019,,Baden-Württemberg,81302,"Gesundheits-,Krankenpflege(oS)-Fachkraft",349,709,"1,604","3,259"
10564,15/01/2019,,Baden-Württemberg,8131,Berufe in der Fachkrankenpflege,20,41,56,178
10565,15/01/2019,,Baden-Württemberg,81313,Fachkrankenpflege - Spezialist,20,41,56,178
10566,15/01/2019,,Baden-Württemberg,8133,Berufe operations-/med.-techn. Assistenz,28,44,40,162
10567,15/01/2019,,Baden-Württemberg,81332,Operationstechn. Assistenz - Fachkraft,27,43,39,160
10568,15/01/2019,,Baden-Württemberg,8134,Berufe im Rettungsdienst,58,107,138,242
10569,15/01/2019,,Baden-Württemberg,81342,Rettungsdienst - Fachkraft,57,106,138,241
10570,15/01/2019,,Baden-Württemberg,8135,"Berufe Geburtshilfe, Entbindungspflege",26,45,21,92
10571,15/01/2019,,Baden-Württemberg,81353,GeburtshilfeEntbindungspflege-Spezialist,26,45,21,92
10572,15/01/2019,,Baden-Württemberg,8138,"Berufe Gesundheits-, Krankenpflege (ssT)",3,4,7,10
10573,15/01/2019,,Baden-Württemberg,81383,"Gesundheits-,Krankenpfl.(ssT)-Spezialist",3,4,7,10
10574,15/01/2019,,Baden-Württemberg,8139,"Aufsicht,Führung-Krankenpfl.,Rettungsd.",78,119,107,416
10575,15/01/2019,,Baden-Württemberg,81393,"Aufsicht-Krankenpfl.,Rettungsd.,Geburtsh",9,10,40,111
10576,15/01/2019,,Baden-Württemberg,81394,"Führung-Krankenpfl.,Rettungsd.,Geburtsh.",69,109,67,305
10577,15/01/2019,,Baden-Württemberg,814,Human- und Zahnmedizin,622,"1,096",330,884
10578,15/01/2019,,Baden-Württemberg,8140,Ärzte/Ärztinnen (o. S.),337,627,161,460
10579,15/01/2019,,Baden-Württemberg,81404,Ärzte/Ärztinnen (o.S.) - Experte,337,627,161,460
10580,15/01/2019,,Baden-Württemberg,8141,Fachärzte i.d. Kinder- u. Jugendmedizin,16,28,10,18
10581,15/01/2019,,Baden-Württemberg,81414,"Fachärzte Kinder-,Jugendmedizin -Experte",16,28,10,18
10582,15/01/2019,,Baden-Württemberg,8142,Fachärzte/innen in der Inneren Medizin,29,43,38,75
10583,15/01/2019,,Baden-Württemberg,81424,Fachärzte Innere Medizin - Experte,29,43,38,75
10584,15/01/2019,,Baden-Württemberg,8143,Fachärzte/innen in der Chirurgie,31,48,6,33
10585,15/01/2019,,Baden-Württemberg,81434,Fachärzte in der Chirurgie - Experte,31,48,6,33
10586,15/01/2019,,Baden-Württemberg,8144,"Fachärzte Hautkr.,Sinnes-Geschlechtsorg.",45,70,16,37
10587,15/01/2019,,Baden-Württemberg,81444,"Fachärzte Sinnes,Geschlechtsorg.-Experte",45,70,16,37
10588,15/01/2019,,Baden-Württemberg,8145,Fachärzte/-ärztinnen Anästhesiologie,10,18,8,18
10589,15/01/2019,,Baden-Württemberg,81454,Fachärzte Anästhesiologie - Experte,10,18,8,18
10590,15/01/2019,,Baden-Württemberg,8146,"Fachärzte Neurol.,Psychiatr.,Psychother.",23,27,33,92
10591,15/01/2019,,Baden-Württemberg,81464,"Fachärzte Psychiatr.,Psychother.-Experte",23,27,33,92
10592,15/01/2019,,Baden-Württemberg,8147,"Zahnärzte/innen, Kieferorthopäden/innen",109,206,33,69
10593,15/01/2019,,Baden-Württemberg,81474,"Zahnärzte, Kieferorthopäden - Experte",109,206,33,69
10594,15/01/2019,,Baden-Württemberg,8148,Ärzte/Ärztinnen (s.s.T.),18,22,18,62
10595,15/01/2019,,Baden-Württemberg,81484,Ärzte/Ärztinnen (s.s.T.) - Experte,18,22,18,62
10596,15/01/2019,,Baden-Württemberg,8149,Führung - Human- und Zahnmedizin,4,7,7,20
10597,15/01/2019,,Baden-Württemberg,81494,Führung - Human- und Zahnmedizin,4,7,7,20
10598,15/01/2019,,Baden-Württemberg,815,Tiermedizin und Tierheilkunde,25,57,31,109
10599,15/01/2019,,Baden-Württemberg,8150,Tierärzte/-ärztinnen (o.S.),19,40,26,87
10600,15/01/2019,,Baden-Württemberg,81504,Tierärzte/-ärztinnen (o.S.) - Experte,19,40,26,87
10601,15/01/2019,,Baden-Württemberg,8153,Tierheilpraktiker/innen,3,9,- ,- 
10602,15/01/2019,,Baden-Württemberg,81532,Tierheilpraktiker/innen - Fachkraft,3,9,- ,- 
10603,15/01/2019,,Baden-Württemberg,816,"Psychologie, nichtärztl. Psychotherapie",217,412,109,343
10604,15/01/2019,,Baden-Württemberg,8161,Berufe i.d. nicht klinischen Psychologie,23,40,7,19
10605,15/01/2019,,Baden-Württemberg,81614,Nicht klinische Psychologie - Experte,23,40,7,19
10606,15/01/2019,,Baden-Württemberg,8162,Berufe in der klinischen Psychologie,152,300,80,275
10607,15/01/2019,,Baden-Württemberg,81623,Klinische Psychologie - Spezialist,4,6,- ,4
10608,15/01/2019,,Baden-Württemberg,81624,Klinische Psychologie - Experte,148,294,80,271
10609,15/01/2019,,Baden-Württemberg,8163,Berufe nicht ärztliche Psychotherapie,42,72,22,49
10610,15/01/2019,,Baden-Württemberg,81634,Nicht ärztliche Psychotherapie - Experte,42,72,22,49
